uniqueid,productname,shippingweight,weight_kg,price
24adfe52668f299ce5654bb61a6cd35f,Ginger Ray Gold Date Jar Guest Book Alternative Decoration - Gold Wedding,1.24 pounds,0.6,19.49
8e03a8a4ea9ac000417b737c55610dc9,"Melissa & Doug Created by Me! Pet Figurines Craft Kit (Resin Dog, Cat, Horse, 12 Paints, 2 Brushes , Great Gift for Girls and Boys - Best for 8, 9, 10 Year Olds, 11, 12 and Up)",1.24 pounds,0.6,10.95
0e038776be1a6fc5f4fb7c3f2de0a7de,"MasterPieces NCAA Clemson Tigers, Collectible Double Six Dominoes, For Ages 6+",1.24 pounds,0.6,10.00
533ef3d18cc4fcdac1046032102bf100,Ceaco Perfect Piece Count Puzzle - David Maclean - Country Inn and Farm,1.24 pounds,0.6,17.99
7b57aff818fd66a252052514f54a1bde,"Berenson Domestic Bliss 5"" Center to Center Cabinet Handle Pull, Verona Bronze",1.24 pounds,0.6,9.49
f4f55d67a4a773bd4d0a36aac8eab448,"PAW Patrol, Chase Remote Control Police Cruiser with 2-Way Steering, for Kids Aged 3 and Up",1.24 pounds,0.6,18.99
ec05fb1e17e8206c1537dd9fc6cd4ca6,Folkmanis Standing Bear Hand Puppet,1.25 pounds,0.6,52.19
e38b5f6d4d43c40bbb254a7eb0ef919a,Awesome Paw Patrol Bundle of 3 Pieces,1.25 pounds,0.6,8.52
467d2e5a3a63120804e28b928cff426c,PRINZ Man Money Curse Fund Piggy Bank,1.25 pounds,0.6,16.00
0ef60aa154167d22d302f38e4a1b860a,Star Wars: The Last Jedi First Order Stormtrooper Electronic Mask,1.25 pounds,0.6,34.93
1710a1dc66e41d7821506010e2794485,"Marvel Deadpool, ""Tough Guy"" Micro Raschel Throw Blanket, 46"" x 60"", Multi Color",1.25 pounds,0.6,23.70
41cc8be03531a0e768d2cc790d051e6b,"MasterPieces Tribal Spirit Jigsaw Puzzle, The Chiefs, Featuring American Indian Tribe Traditions & Ceremonies, 1000 Pieces",1.25 pounds,0.6,12.30
07211eb052b26764baf0d64a2b302a31,MasterPieces Brilliance Tidal Treasures - Seashells 550 Piece Jigsaw Puzzle,1.25 pounds,0.6,12.00
f8eaaf162e8881885517a9d3ea0b2240,"MasterPieces Cottage Linen Jigsaw Puzzle, Stoney Brook, Featuring Art by P.D & Moreno, 1000Piece",1.25 pounds,0.6,14.99
450900472e6ed6dfbf52ce122d48f719,Buffalo Games - Bird's Eye View Collection - Spring Clean Up - 1000 Piece Jigsaw Puzzle,1.25 pounds,0.6,14.84
b9449ffbe82c1e6821caedc5230e9399,Social Skills File Folder Game,1.25 pounds,0.6,22.13
14bedf8274d6b0b23a0d5aa11e9ab339,Easy Creations Bead Kit (AC7300),1.25 pounds,0.6,31.11
4c908303c44b76c7af18294a01008ed1,"MasterPieces Colorscapes Linen Jigsaw Puzzle, It's Amore! Romantic Evening in Italy, 1000 Pieces",1.25 pounds,0.6,13.39
841e30eee734f1605f7ff5d82cd29362,Wreck It Ralph 2 Disney's Ralph Breaks The Internet Talking Vanellope Toy,1.25 pounds,0.6,24.97
c90da4c6cf379124ebcabe946efa0767,Hot Wheels Race N Crash Mach Speeder,1.25 pounds,0.6,11.71
81ee706d3e5a9bf058d23e3f86f6b9b7,Buffalo Games - Country Life - Country Delivery - 1000 Piece Jigsaw Puzzle,1.25 pounds,0.6,12.48
05230d0747f83f510ce19318e62d9fc8,"Melissa & Doug Peel and Press Stained Glass Activity Kits Set: Rainbow Garden and Undersea Fantasy - 180+ Stickers, 2 Frames",1.25 pounds,0.6,19.82
3f9d158cd62df22e417619c95406eb3a,"MasterPieces Works of Ahhh Buildable Real Wood Acrylic Paint & Craft Kit, Race Car, For Ages 4+",1.25 pounds,0.6,14.99
3ee94dc4b462b2db7391f8a7f2e29eb0,Melissa & Doug Disney Baby Mickey Mouse and Donald Duck Wooden Stacker Toy (12 pcs),1.25 pounds,0.6,8.99
54f4efbe44e0c45a37e3cb5fb8a7371c,Fashion Angels CRYSTALIZE It! On The Rocks! Diamond Painting Kit,1.25 pounds,0.6,19.24
e2e911dc41439cfa5680cfdb32c6fb83,Small World Toys Living - Little Handyman's Jigsaw Tool Play Set B/O,1.25 pounds,0.6,14.43
a8a8d08c30e68dfd78c2553f84367ed8,"Waterbabies Just Play Magic Wonder CA Baby Doll, Multi-Color",1.25 pounds,0.6,24.99
b7f270525aeb70c37f6a42845a3b0f81,Schleich North America Dinosaurs Advent Calendar 2019,1.25 pounds,0.6,19.99
cd6b771c4ae05b73f131fc21ec9c7454,Fashion Angels Unicorn Magic Hair Salon Super Set,1.25 pounds,0.6,29.99
cac876ef734cdeb0842b24aab7e3eb89,Disguise Women's Toad Female Costume,1.25 pounds,0.6,79.00
8f91f0d7d642d3d2f0093ea8c554feeb,"KiNSMART 2010 Porsche 911 GT3 RS Cars (Set of 4), White/Orange/Silver/Black",1.25 pounds,0.6,19.99
418cafa1a1b0c2b5250bf07ea963162f,Doc McStuffins Toy Hospital On-The-Go Pet Carrier - Whispers,1.25 pounds,0.6,15.85
5bb83d1f43235e4757592b8931957ecd,"Learning Resources Link 'N' Learn Links, Bucket of 500 Assorted Color Links, Ages 3+",1.25 pounds,0.6,16.29
d9afaacf7c91e8f9c1b87a01df3feecb,KODAK PREMIUM PUZZLES Colorful Kayaks Jigsaw Puzzle,1.25 pounds,0.6,9.99
2da54e06187672e2afba8d21979c314e,"Skillmatics Educational Game: Animal Kingdom (3-6 Years) | Erasable and Reusable Activity Mats with 2 Dry Erase Markers | Learning Tools for Boys and Girls 3, 4, 5, 6 Years",1.25 pounds,0.6,19.99
b80fd22da1236f3abc3e20cdb7ce277a,"Prang Ready-to-Use Washable Tempera Paint, 16-Ounce Bottle, Violet (10706)",1.25 pounds,0.6,5.21
086a1672f2cf1e7bac274fbec7be36e9,Buffalo Games - Charles Wysocki - Proud Lil' Angler - 1000 Piece Jigsaw Puzzle,1.25 pounds,0.6,12.99
e1384b61b968c7cd2aa2a5864f975190,"Rubie's Star Wars Clone Wars Child's Deluxe Anakin Skywalker Costume and Mask, Medium",1.25 pounds,0.6,18.67
4c4f6fa5a70f48ac0dd44ec5d51e9d1e,"Pikmi Pops Jelly Dreams - Hushy The Bear - Collectible 11"" LED Light Up Glowing Plush Toy",1.25 pounds,0.6,17.18
7c5341c9d392573ce173d1cb881deb70,"Nickelodeon Youth Comfy Throw Blanket with Sleeves Teenage Mutant Ninja Turtles, Being Leo, Multi Color",1.25 pounds,0.6,22.95
9008f7277da423e8d48ad1310614ddd9,"Daron Skymarks Emirates 777-300ER Airplane Model Building Kit with Gear, 1/200-Scale",1.25 pounds,0.6,53.73
2ad95dcbbd63984274da07f4dbf0b0b6,"Melissa & Doug Mine to Love Jenna 12-Inch Soft Body Baby Doll, Romper and Hat Included, Wipe-Clean Arms & Legs, 12.5"" H x 7.2"" W x 4.7"" L",1.25 pounds,0.6,20.99
d0d86c33971f33adb467065b5e09c5d5,"Hansa Standing Snow Leopard Plush, 78 cm L",1.25 pounds,0.6,111.38
a6bac427ebe603517b1f57fba09ac661,"Decopolitan 1"" Knob Curtain Rod Set, 18 to 36 Inches, Black",1.25 pounds,0.6,14.99
7f6eb532395c7167db7c8e631d203593,Stages Learning Language Builder: Occupation Cards,1.25 pounds,0.6,33.64
a8a0e763badce7584e9173d93d9a363c,Janod 3 Level Puzzle - Turtle Puzzle,1.25 pounds,0.6,14.99
2f72d6fefffd61809d7315a6ddf53513,KODAK PREMIUM PUZZLES Variety of Colorful Ice Cream Jigsaw Puzzle,1.25 pounds,0.6,11.99
f6a70acec299fd722cf9a0fb51819ffe,"Motor City Classics Bears and Tree Long Hauler (1:64 Scale), White/Blue",1.25 pounds,0.6,11.99
5929b6450d375e6a114b4c46926ab291,"Poolmaster Refreshment and Beverage Floating Cooler, Flamingo",1.25 pounds,0.6,11.67
180b630580584e5799cfeb2a5f25d519,Gorilla Playsets 09-0001 Dinner Bell Swing Set Accessory,1.25 pounds,0.6,24.86
bae06e88952441db1e225ed32bee3029,"OLIA DESIGN My Dog Piggy Bank - Robotic Coin Munching Toy Money Box, Brown",1.25 pounds,0.6,14.00
15e5ba7b9c2b50f790fba61437ea7d2b,Imagine by Rubie's Guardians of The Galaxy Volume 2 Child's Star-Lord Boxed Muscle Chest Shirt Dress-Up Set,1.25 pounds,0.6,22.75
1c8dd11c19874edb2d7492188ba8d3ba,Rose Art LAUR DIY Letter Board Kit,1.26 pounds,0.6,19.99
01cb54c76592c8d666dc0299002faec1,Rubie's Costume Men's Edward Scissorhands Deluxe Glove Set,1.26 pounds,0.6,26.72
54e486986286dee58cb98ccbfdd7f9bf,BANZAI My Little School Tent,1.26 pounds,0.6,24.99
2b2834d8ca46f38e1a88f928369ac58c,"Learning Resources Beaker Creatures Series 3, Science Exploration, STEM Toy, 6-Pack of Pods, Ages 5+",1.26 pounds,0.6,28.99
fac301b7c7050b1ee5e11f5551ed00bd,Tamiya 1/35 Grmn Asslt Mortar-Sturmtiger TAM35177,1.26 pounds,0.6,47.47
e4d5286fbf0258389a6a0b3eeb00ac0a,Tactic 54275 X-Tiles Board Game | Children & Family Fun,1.26 pounds,0.6,12.00
053460fe68011b080fea27586ffe2a33,"Buffalo Games - Vivid Collection - Leopard Jungle - 1000 Piece Jigsaw Puzzle, Multicolor",1.27 pounds,0.6,12.99
82c2cd6d190c7fafcf4f0e5d2cbbd370,"Where's Waldo Dinosaurs 1,000pc Puzzle",1.27 pounds,0.6,15.99
cdfef28f84dcc67dfc690a9b02c8a000,15 Men,1.27 pounds,0.6,24.95
553cd78187c1123d7b8824492c553904,Caterpillar CAT Construction Tough Machines Toy Bulldozer with Lights & Sounds,1.27 pounds,0.6,8.58
e87dd1fcbb133c80b2c89687e8edf739,Ceaco Perfect Piece Count Puzzle - Roger Nannini - Acme Flying School,1.28 pounds,0.6,17.99
d35a70d338676470fb62dfa8936d791a,"Melissa & Doug Created by Me! Pink Wooden Flower Jewelry Box Craft Kit - The Original (Great Gift for Girls and Boys – Best for 4, 5, 6, 7 and 8 Year Olds)",1.28 pounds,0.6,14.99
fd2f4edae2bb7032679995c48a596d76,"Union Creative Hyperdimension Neptunia: Black Heart (Dress Version) PVC Figure, Multicolor",1.28 pounds,0.6,153.28
2efb24558840733cac0e41d212683303,Breyer Freedom Series (Classics) Racing The Wind | Horse and Foal Toy Set | 1:12 Scale | Model #62208,1.28 pounds,0.6,29.99
1c1977b4a3f4343076e695dae47b1391,"Playtek Giant Pool Float Ring, Large Round Pirate Swim Tube, Durable Floats for Swimming on Beach, Pool, Water Sports",1.28 pounds,0.6,8.00
524dd38646ec03a1c931ff27e382421d,Ravensburger Eiffel Tower 216 Piece 3D Jigsaw Puzzle for Kids and Adults - Easy Click Technology Means Pieces Fit Together Perfectly,1.28 pounds,0.6,23.94
2ce9a60c6a0a1478b5c7e9e095cde0e1,"Llorens 11"" Soft Body Crying Baby Doll Emma",1.28 pounds,0.6,44.99
a2d1f4e4e3936c4fdf0ff24343cd3adc,The Learning Journey My First Big Floor Puzzle – Woodland Friends – 12-Piece Toddler Puzzle (2 x 1.5 feet) – Educational Gifts for Boys & Girls Ages 2 and Up,1.28 pounds,0.6,11.99
9fe272e3ed9256d51be623dd62fffd15,Carrera 27606 Porsche 917K #26 Evolution Analog Slot Car Racing Vehicle 1:32 Scale,1.28 pounds,0.6,35.15
03bad9052a2c846d21651d8664bd6246,"Little Kids Fubbles Bubble Blastin’ Bigger Bubbles Kids Automatic Party Machine and Includes 4oz of Bubble Solution Toy, Pink",1.28 pounds,0.6,9.74
e19d46699447399d977f8bd5ca4bf208,CREATIVE ROOTS Paint Your Own Fairy Door by Horizon Group USA,1.28 pounds,0.6,14.59
e50478eb778510b3a08a9d699b809bff,Gamewright - Chill Out! The Refreshing Game of Dice & Ice,1.28 pounds,0.6,15.20
65e9e61734bbd80efa32b358c37a1c10,Kindi Kids Fun Delivery Scooter and 2 Shopkins,1.28 pounds,0.6,14.99
89196be53bd7c39aa5f788785de4ad5a,"Hape Wild Animal Puzzle & Play Game, Multicolor, 5'' x 2''",1.28 pounds,0.6,17.59
3fa224fffaea63fd86c68519eb48fe9b,"Steiff Lielou Pug Plush, White",1.28 pounds,0.6,232.78
4251109c323183c9edb692bc607ec2b9,Duck-A-Roo! Kids Memory Game in A Duck-Shaped Box,1.28 pounds,0.6,4.69
420a504271d241e60bf5f9c56727cfa5,"USAOPOLY PZ104-522 Game of Thrones Premium Jigsaw Puzzle, Multicolor",1.28 pounds,0.6,14.99
7d45b1a2e331e8d4e49ab30b1b83f694,Maxim Enterprise INC Double Door Engine Shed,1.28 pounds,0.6,19.99
bfd72e8952f19fcd1b7cd5e69030259f,"Disguise Lego Firefighter Deluxe Costume, Black/Yellow, Small (4-6)",1.28 pounds,0.6,40.55
a759b50888256b87b2d4942d2e2856f7,"Ambi Toys, Activity Case",1.28 pounds,0.6,18.30
77db6ceef0ed60cb29bb166df68c0b62,Emon Toys Reikenzan: Rurisen 1:8 Scale PVC Figure,1.28 pounds,0.6,82.60
dc2721fb5191ef8c7df3a8aed92f7814,PlayGo My Carry Along Beauty Salon (19 Piece),1.28 pounds,0.6,23.02
219aba9cb81e16e01cb8fe79796f716b,Doctor Who Card Game: Classic Doctors Edition,1.29 pounds,0.6,24.62
93bbea40fa31dc2ee66a5d1bdc579aef,"J Concepts 316905 Firestorm Monster Truck Tire, Gold Compound (1 Pair)",1.29 pounds,0.6,32.25
af2af50d7bba09dafc31e053db63f659,AquaBeads Disney Minnie Mouse Playset,1.29 pounds,0.6,16.94
2ad88370acd12f8d4efc673c662c7104,Yu-Gi-Oh! Cards Yugi Collectors Box,1.29 pounds,0.6,29.16
7fa8120c77d7058b614f9f88e60880a9,Us Flight Deck WW2 Section. 1/48th,1.29 pounds,0.6,24.99
b879585abf9d0876160b2ff904be2aeb,Learning Resources Attribute Beads Set,1.3 pounds,0.6,24.49
fd2e06578a3e59f066c0d5241a44d1a7,"Hape E3461 Wooden Doll House Furniture Playground Set And Accessories Doll House Accessories,",1.3 pounds,0.6,18.09
45b93b86b9e90c75587fe4719b9d043c,"hand2mind Learn to Read with Bob Books and VersaTiles - Sight Words Set (Ages 3-6) | Sight Words Games, 10 BOB Books, 20-Page Workbook & 1 Answer Book, Award Winning",1.3 pounds,0.6,35.74
ebb2f66fc821729f98e3397a7b7e7e5e,Classic Operation Game,1.3 pounds,0.6,11.99
df3537147885af9f613b8e5297074e48,Buffalo Games - Darrell Bush - Coastal Twilight - 1000 Piece Jigsaw Puzzle,1.3 pounds,0.6,12.59
8c8a223f66e47e0de41b59823f541d3b,hand2mind Large Barn Owl Pellets (Pack of 50),1.3 pounds,0.6,195.95
accf146918af6ac1474591888aff19c6,"Classic Bouquet Jigsaw Puzzle, 1000-Piece",1.3 pounds,0.6,19.99
6e7d9c8ed6382e073f51cac98354a5b9,HearthSong Coral Reef Connectagons…,1.3 pounds,0.6,20.74
c943ab780c84288f592e8bb660c4b744,Batman Dark Knight Rises Child's Deluxe Bane Costume and Mask - Large,1.3 pounds,0.6,26.71
f0b5e015f88babe0ff8efd5eb0065403,"Moose Mountain, Ball Pit Balls - 100 Soft-Flex Balls in Mesh Bag, Multi Color, 12""W x 12""D x 12.5""H",1.3 pounds,0.6,25.97
8629df899c9c1ac2e8a72c707dea6dce,"Funko Star Wars Smuggler's Bounty Subscription Box, Darth Vader Theme, June 2019, Small T-Shirt",1.3 pounds,0.6,27.54
1d5449e95fff53a452bfef19c376e203,Key Education Sight Word Space Station Board Game Early Learning Game105 Pcs. Carson-Dellosa 840001,1.3 pounds,0.6,19.99
165e609717373146f50529986ded897d,"Funko 289 Animation: Pop! Rocky & Bullwinkle Collectors Magician Bullwinkle, Flying Rocky, Bullwinkle Fearlessleader, Set",1.3 pounds,0.6,6.89
00037729f1cb566e149f0beff2d9ffd3,Pokeno 2,1.3 pounds,0.6,15.01
6048f7edc0e7a49f2f16f4369bace9ea,Springbok Puzzles - Feathered Friends Jigsaw Puzzle - 500 Pieces - Large 18 Inch by 23.5 Inch Puzzle,1.3 pounds,0.6,12.95
f84438b1f0656fdf91c293e72e231a14,"Doll Travel Suitcase with Open and Close Carry on Luggage, Ticket, Passport and 12 Accessories - Travel Set for 18 Inch Dolls",1.3 pounds,0.6,22.99
db0f489c6ae9624352e045daef21ae9d,"Hansa - 19"" German Spitz Dog",1.3 pounds,0.6,87.29
2ef36f31ced7137afc9e6a3f6fd1868e,Parts of Speech Bingo Game,1.3 pounds,0.6,10.66
66e6d674bdc54ee9727b017bd907409b,Didax Educational Resources Fraction Tile# Line Set,1.3 pounds,0.6,20.07
133cf78cfc0c6f574d06b0c77f405f3f,MGA Entertainment Hangrees World's Poopiest- Wizards,1.3 pounds,0.6,21.98
eb090783596a2ef361c0be0193a98b2a,First Act Discovery Frozen 2 Ukulele,1.3 pounds,0.6,24.99
43b3b6e0b9fb55758796720136e7fbdf,"Power Your Fun Robo Pets Unicorn Toy Robot Pet - Remote Control Robot Toy, Smart RC Robot Unicorn Gifts for Girls",1.3 pounds,0.6,41.07
26ee96855927869cfd2e41d69d113000,"Rubies Lord of The Rings Child's Frodo Costume, Medium",1.3 pounds,0.6,25.45
5903ad6d370c0566cede69f11476743d,Fisher-Price Laugh & Learn Click & Learn Laptop,1.3 pounds,0.6,11.99
5eec09135be2d6c6cbf4d29a32f903b2,Hot Wheels Race N Crash Quick N' SIK,1.3 pounds,0.6,9.99
13df0a1c8953e7cfedbe8391ea365253,Buffalo Games - Vivid Collection - Hummingbird Garden - 1000 Piece Jigsaw Puzzle,1.3 pounds,0.6,13.28
1f1989d6d3d39800c53ae7f764a2dffe,"11 Piece Tegu Magnetic Floating Stacker Building Block Set, Big Top",1.3 pounds,0.6,26.64
ba655044b2ce6ea1024136d0a7812f8d,Crocodile Creek - Secret Garden - 500Piece Jigsaw Puzzle for Ages 5 & Up,1.3 pounds,0.6,9.98
ef2a1317812b5f7f05e0df3f2559374c,Circuit Cubes Bright Lights STEM Toy Lego Compatible Electronic Building Blocks Construction Kit Ultra Bright LED Projects,1.3 pounds,0.6,19.10
f55c084eaa133f9344efda3a599ec44b,Super Wings – Advent Calendar | Countdown Calendar with Exclusive Characters & Accessories | 24 Gifts Included,1.3 pounds,0.6,15.99
2f5ba6870581cdfa1352ada4e526740a,LeapFrog My Own Leaptop (Frustration Free Packaging),1.3 pounds,0.6,21.95
eca4dc06d6728ab59346d43b74358fca,Learning Resources SnapnLearn Number Bugs,1.3 pounds,0.6,18.99
915c461831f441ac8abc8402436d8cfb,"Wildkin All-In-One Modern Nap Mat with Pillow for Toddler Boys and Girls, Perfect Size for Daycare and Preschool, Designed with Elastic Corner Straps to Fit a Standard Cot, Butterfly Garden",1.3 pounds,0.6,42.78
f9b8e4c5a5af991e70cc2830984ea6b9,"Aquarius Avengers Endgame Collage 1,000 pc Puzzle",1.3 pounds,0.6,16.99
218bcf6d822540cccdf6ced607bb1d19,Ringing Basketball,1.3 pounds,0.6,21.55
0aea07aa14bca167d901c2a7019466da,"Hygloss Products 15785 Weaving Strips Kit, 250 Strips + 25 Sheets 8.5""X11"" - Black 80# Tag, Assorted, Multicolor",1.3 pounds,0.6,22.70
8209854418a851ec9abc93d3c93cbf75,"California Costumes Killer Klown Child Costume, X-Large",1.3 pounds,0.6,22.75
040cbbf222f1c58fa5bf00efbe57bf1a,"RG Costumes 40313 Funsies' Parker Panda, Child Small/Size 4-6",1.3 pounds,0.6,32.44
68cedb645bb03ed068adb258c895a94e,"Fisher-Price Nickelodeon Shimmer & Shine, Sparkle & Style, Shimmer Playset",1.3 pounds,0.6,15.85
76d05b6695e615bd213cfaad31199980,Disney Pixar Toy Story Slinky Dog,1.3 pounds,0.6,34.00
68dcd11441e8ed52b3e2eb9388f92391,Educational Insights Kanoodle Game Collection,1.3 pounds,0.6,51.34
07dabb0edfa9d3a347d8b4e045f455d3,ThreeZero Ghost in The Shell Movie Major 1:6 Scale Figure,1.3 pounds,0.6,101.04
29dbbddf1677c3ee115fa8c4d44e80cc,"Petit Collage Magnetic Dress-Up, Superheroes, 27 Magnetic Pieces to Create Over 80 Costumes",1.3 pounds,0.6,19.71
c41d5acefc8a3fba52102ed0b617e267,"EVAN-MOOR Never-Bored Kid Book 2, Grades PreK-K Activity Book",1.3 pounds,0.6,7.82
2806573f2e5463babf42353ac8f19429,"Texas Recreation Super Soft Oval Foam Cushion, Blue 2-Pack",1.3 pounds,0.6,65.80
71884acc383908bbf286ec5a0bc77140,Disney Princess DPR MUL Mulan & Xianniang,1.3 pounds,0.6,49.99
23a73d2f53ca5fe39340f8098caef4d1,Buffalo Games - Charles Wysocki - Max in The Adirondacks - 1000 Piece Jigsaw Puzzle,1.3 pounds,0.6,14.99
241e942e515d29261e592bc439087e9a,"Spartan Locke Classic Muscle Halo Microsoft Costume, Large/10-12",1.3 pounds,0.6,20.26
55601d01c32922e2dae68f04d5adb61d,Elf On The Shelf- Countdown to Christmas Family Advent Game,1.3 pounds,0.6,10.99
7725d917e2553ec52477bc7b0871bbae,Buffalo Games - Terry Redlin - Morning Surprise - 1000 Piece Jigsaw Puzzle,1.3 pounds,0.6,14.99
32b6857574aa1c6992a43c356fe14c54,"3B Scientific VR1251L Glossy Laminated Paper Rhinitis and Sinusitis Anatomical Chart, Poster Size 20"" Width x 26"" Height",1.3 pounds,0.6,21.00
cda0eaee1ecbbd49b6fdd450ea316d48,"Jada Venia 9.75""x7.75"" in The Happy Moments Praise God Light Box Insert with Cross",1.3 pounds,0.6,11.99
81fb288c513c24842a3b59cd5b571632,Buffalo Games - Darrell Bush - Season Finale - 1000 Piece Jigsaw Puzzle,1.31 pounds,0.6,12.64
35d52c791e15bf3a4707fc0b6b5a55cd,Croc ‘N’ Roll - Fun Family Game For Kids Aged 3 & Up,1.31 pounds,0.6,9.47
667f1eb4abb3af0ffdb29bed2b1cc49c,Buffalo Games - Kim Norlien - Springtime Melody - 1000 Piece Jigsaw Puzzle,1.31 pounds,0.6,14.99
e1e9f592e3c681ae17d9eff1e75dd124,Kahootz Action Plates Drawing Playset,1.31 pounds,0.6,14.92
c4f59211925a858ce9fec41abf2b191a,"Barbie Dreamtopia Chelsea Mermaid Doll, Merbear Figure and Playground Playset",1.31 pounds,0.6,10.99
1e66020ad147e596049fba1e57a136ed,EuroGraphics (EURHR Backyard Fun Dog by Gary Patterson 300Piece Puzzle 300Piece Jigsaw Puzzle,1.32 pounds,0.6,11.95
fc25ef8a945024e9559e52680ed8a802,Hape Polym Construction Site | 43Piece Building Brick Forklift Bulldozer Toy Set with Figurines & Accessories,1.32 pounds,0.6,21.51
61908296bd96a7f39a12d49b0ff50abe,TIME Stories: Lumen Fidei,1.32 pounds,0.6,23.99
414f32b0876e491f9ef425cd8ddfd584,Buffalo Games - Chuck Pinson - Brookside Retreat - 1000 Piece Jigsaw Puzzle,1.32 pounds,0.6,9.97
4b332e5a834bfd74a114609c2e55203e,"Rubies Star Wars Clone Wars Child's Deluxe Pre Vizsla Costume and Mask, Medium",1.32 pounds,0.6,39.86
08955731758ad2f3618784569fe9011b,Darice Decorative Colored Sand - Blue - 1.25 Lb,1.32 pounds,0.6,5.92
260a9f96d74a8a942ec5d772f28f49b7,The Learning Journey: Match It! - Numbers - Self-Correcting Number & Counting Puzzles,1.32 pounds,0.6,11.02
b8fa0000a7c8d27ab187d0ac62e0702e,"Disguise Lego Construction Worker Deluxe Costume, Orange, Medium (7-8)",1.32 pounds,0.6,41.85
f154e9b0037dd839acd184f1ef12249b,CASDON Sat Nav Steering Wheel,1.32 pounds,0.6,16.39
4d627edc00141266ce46b94963b66528,Pulchra Ssss.Gridman: Rikka Takarada 1: 6 Scale PVC Figure,1.32 pounds,0.6,180.30
0890dde8edb7970f4ee9e499bcf5875e,"Play Imaginative War Machine MK II ""Iron Man 3"" Action Figure (1/12 Scale)",1.32 pounds,0.6,108.98
79df97737dfb89e7b750dad0f4acfd74,Decopac Trolls Poppy Show Me a Smile Cake Decoration Topper,1.32 pounds,0.6,9.66
67c98553b95a3c6e258c18c062aaf740,PLAYMOBIL Playground Set,1.32 pounds,0.6,55.00
c18648881cd08928f1ed5bd363bd899c,Ravensburger Children's World Globe 180 Piece 3D Jigsaw Puzzle for Kids and Adults - Easy Click Technology Means Pieces Fit Together Perfectly,1.32 pounds,0.6,24.99
b76eb585574844c17b10d79be5b28b96,Runewars: Essentials Pack,1.32 pounds,0.6,9.99
b29a2c59663b7596e7498c875d38e661,"Princess Paradise Skele-Bat Child's Costume, Small",1.33 pounds,0.6,40.20
875b04cdabe02135980835f851184d82,Princess Paradise Baby Boys' The Wizard of Oz Tin Man Cuddly Costume,1.33 pounds,0.6,18.95
5f54876d29739ac58647d9755e0e214b,Conan The Brigand,1.34 pounds,0.6,21.45
5a709427823bb1f3af9826484720b689,"Elenco Teach Tech “Air Screamer”, Compressed Air Powered Racing Vehicle, STEM Building Sets for Kids 10+",1.34 pounds,0.6,21.96
0272ac4c6794e0401d8d0b39f532125b,Disney Princess Belle & Rapunzel Dress Up Trunk,1.34 pounds,0.6,29.99
36c4341b588f8ce4c4b6021e8f4d9cff,WWE Micro Maniax Battle Game with Two Bonus Figures,1.34 pounds,0.6,23.53
0ce55c26301dbad00b527aeb90c1472d,"DIAMOND SELECT TOYS DC Gallery: Wonder Woman (Lasso Comic Version) PVC Figure, Multicolor",1.34 pounds,0.6,53.11
7390e892500f4eed87a5fc33abe38b74,"Posh Stuffable Kids Stuffed Animal Storage Bean Bag Chair Cover - Childrens Toy Organizer, Large 38"" - Solid Navy Blue",1.34 pounds,0.6,24.99
c365b4fe3d5e12594104dabf74187765,Underwraps Toddler's Lion Belly Babies Costume,1.34 pounds,0.6,47.00
9069f341e27a58e956b9aa3920738ecf,Trend Enterprises Division 0-12 All Facts Skill Drill Flash Cards,1.35 pounds,0.6,10.94
